Customer_ID;Gender;Age;Tenure;Saving_Amount;Current_Amount;Time_Deposits_Amount;Funds_Amount;Stocks_Amount;Bank_Assurance_Amount;Life_Assurance_Amount;Business_Loan_Amount;Home_Loan_Amount;Consumer_Loan_Amount;Branch_Transactions;ATM_Transactions;Phone_Transactions;Internet_Transactions;Standing_Orders;New_Credit_Card_Flag
3847;M;50;95;2554.374286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20;0;0;0;0;0
3848;M;45;95;2.834286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3849;F;52;95;0.000000;0.000000;0.000000;0.000000;0.000000;102.364286;0.000000;0.000000;0.000000;1979.287143;2;0;0;0;0;0
3850;F;37;95;672.020000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;13;0;0;0;0
3851;M;36;95;3.482857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2967.001429;0;0;0;0;0;0
3852;F;27;95;0.050000;0.011429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;831.622857;0;4;0;0;0;0
3853;M;70;95;19470.350000;0.000000;67733.310000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3854;F;35;95;0.084286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6005.752857;0.000000;1;0;0;0;0;0
3855;F;46;95;799.514286;0.000000;0.000000;0.000000;4239.180000;0.000000;0.000000;0.000000;0.000000;0.000000;8;0;0;0;0;0
3856;M;46;95;10127.705714;0.000000;0.000000;3380.120000;48753.822857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3857;M;52;95;190.518571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
3858;F;77;95;12334.098571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3859;M;45;95;1253.748571;0.000000;0.000000;644.470000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3860;M;68;95;0.000000;0.000000;0.000000;0.000000;0.000000;591.102857;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3861;M;59;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.080000;0;0;0;0;0;0
3862;M;58;95;0.000000;349.890000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;3;0;0;0;0
3863;M;54;95;1888.160000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3864;M;46;95;0.000000;509.262857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;37;0;0;0;0
3865;M;66;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;211.541429;0;0;0;0;0;0
3866;F;52;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;32.205714;0.000000;0.000000;8049.857143;0;0;0;0;0;1
3867;F;53;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;12;0;0;0;1
3868;M;84;95;1446.298571;0.000000;0.000000;1231.795714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7;0;0;0;0;0
3869;F;64;95;0.674286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3870;F;58;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;853.958571;4;0;0;0;0;0
3871;M;33;95;17.588571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;1;0;0;0;0
3872;M;29;95;1232.275714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
3873;F;36;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.222857;0;0;0;0;0;0
3874;M;44;95;16.130000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3875;M;44;95;6199.471429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3876;F;52;95;7.817143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3877;F;38;95;0.000000;0.000000;0.000000;0.000000;401.082857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3878;F;86;95;1787.544286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;0;0;0;0;0
3879;M;60;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5599.965714;5;0;0;0;0;0
3880;M;67;95;98.160000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;0;0;0;0;0
3881;F;56;95;849.971429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3882;M;48;95;86.782857;0.000000;0.000000;0.000000;2011.337143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3883;F;35;95;0.597143;74.372857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;426.340000;1;17;0;0;0;0
3884;M;32;95;11260.512857;0.000000;0.000000;0.000000;5050.141429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3885;M;48;95;2317.137143;1065.002857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5;0;0;0;0;0
3886;M;51;95;2236.931429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6;0;0;0;0;0
3887;M;44;95;23220.774286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10;0;0;0;0;0
3888;M;53;95;0.240000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3889;M;44;95;2988.947143;0.000000;0.000000;17650.050000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
3890;M;64;95;6944.638571;0.000000;0.000000;6429.471429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3891;F;48;95;60.320000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3892;M;46;95;0.000000;0.000000;0.000000;0.000000;202.142857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3893;F;43;95;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.245714;0;0;0;0;0;0
3894;F;53;94;23.994286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5907.990000;0.000000;0;4;0;0;0;0
3895;F;69;94;819.994286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3896;F;24;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;137.170000;1;0;0;0;0;0
3897;F;35;94;0.000000;0.000000;0.000000;0.000000;1293.771429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3898;F;29;94;0.000000;4.805714;0.000000;0.000000;368.441429;0.000000;0.000000;0.000000;0.000000;0.000000;2;5;0;0;0;1
3899;F;54;94;56.924286;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3900;M;39;94;0.000000;0.000000;0.000000;0.000000;10.148571;0.000000;0.000000;0.000000;0.000000;800.207143;7;0;0;0;0;1
3901;F;37;94;91.748571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3902;M;80;94;1112.137143;0.000000;0.000000;32316.212857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5;0;0;0;0;0
3903;M;57;94;0.000000;0.000000;0.000000;0.000000;0.000000;233.461429;0.000000;0.000000;5441.034286;0.000000;0;0;0;0;0;0
3904;F;68;94;0.000000;0.000000;0.000000;17122.740000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3905;M;69;94;0.000000;0.285714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3906;M;34;94;92.217143;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3907;M;40;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1680.962857;1;4;0;0;0;0
3908;M;58;94;14435.527143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.298571;14;0;0;0;0;0
3909;M;63;94;5065.862857;0.000000;25653.864286;6406.657143;1402.487143;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0
3910;M;64;94;68.625714;0.000000;0.000000;45280.904286;368.441429;0.000000;0.000000;0.000000;0.000000;1329.058571;4;0;0;0;0;0
3911;M;67;94;15.765714;0.000000;0.000000;0.000000;0.000000;250.748571;0.000000;0.000000;0.000000;1588.604286;4;0;0;0;0;0
3912;M;75;94;41.417143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3913;M;65;94;511.940000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
3914;F;33;94;0.000000;3825.537143;0.000000;0.000000;134.224286;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;12;0
3915;F;75;94;0.174000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3916;M;67;94;234.491429;0.000000;0.000000;8975.205714;965.561429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3917;M;43;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;36.458571;0;0;0;0;0;0
3918;F;41;94;334.152857;0.000000;0.000000;1849.495714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3919;F;39;94;159.615714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;20;0;0;0;0
3920;M;38;94;24.128571;61.092857;0.000000;0.000000;0.000000;627.954286;0.000000;0.000000;28245.650000;0.000000;0;7;0;0;0;0
3921;M;68;94;263.920000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1221.880000;0.000000;0.000000;4;0;0;0;0;0
3922;M;38;94;4.237143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3923;M;55;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;56.360000;0.000000;0.000000;10170.302500;3;0;0;0;1;0
3924;M;31;94;263.645714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3925;F;56;94;894.414286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;7;0;0;0;0
3926;F;49;94;2118.410000;0.000000;0.000000;0.000000;0.000000;0.000000;12.077143;0.000000;0.000000;5269.854286;6;3;1;15;1;1
3927;M;46;94;0.000000;162.630000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;13;0;0;0;0
3928;F;57;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;78.470000;1;6;0;0;0;0
3929;M;49;94;9.434286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;667.094286;0;0;0;0;0;0
3930;M;38;94;3.942857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3931;F;39;94;0.000000;136.547143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;29;0;0;0;0
3932;M;40;94;16513.145714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
3933;M;49;94;6733.748571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3934;F;43;94;1272.065714;0.000000;0.000000;0.000000;0.000000;122.994286;0.000000;0.000000;0.000000;2847.612857;9;1;0;0;0;0
3935;F;36;94;789.635714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3936;M;43;94;180.157143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;1;0;4;0
3937;F;39;94;4944.314286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3938;F;26;94;4.957143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;25;0;0;0;0
3939;M;44;94;0.000000;16.634286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3940;M;56;94;10.198571;0.000000;0.000000;0.000000;84.860000;0.000000;0.000000;0.000000;9141.455714;1.581429;5;0;0;0;0;1
3941;F;30;94;7.555714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3942;F;47;94;0.000000;0.000000;0.000000;0.000000;78.957143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3943;M;22;94;0.354286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3944;F;46;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1949.897143;0.000000;0.000000;0;0;0;0;0;0
3945;F;34;94;0.000000;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3946;F;44;94;2191.130000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3947;M;56;94;386.644286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3948;M;46;94;197.330000;348.312857;0.000000;0.000000;0.000000;0.000000;0.000000;2418.615714;0.000000;0.000000;9;0;0;0;0;0
3949;F;54;94;120.768571;0.000000;0.000000;0.000000;0.000000;0.000000;16.102857;0.000000;0.000000;1502.870000;8;5;0;0;1;1
3950;M;39;94;0.000000;44.570000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;6;0;0;0;0
3951;F;48;94;0.000000;34.245714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5;0;0;0;0;0
3952;F;63;94;11098.241429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11;0;0;0;0;0
3953;M;46;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;386.511429;0.000000;12888.915714;0.000000;0;0;0;0;0;0
3954;M;52;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1406.398571;0;0;0;0;0;1
3955;F;37;94;1882.542857;2311.030000;0.000000;0.000000;440.398571;0.000000;0.000000;0.000000;0.000000;0.000000;2;6;0;0;2;0
3956;F;38;94;9.010000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;22;0;0;2;0
3957;F;47;94;0.000000;496.790000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;14;0;0;0;0
3958;F;56;94;0.000000;0.062857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3959;F;49;94;0.000000;258.420000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9;0;0;0;0;0
3960;M;50;94;14537.212857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20;0;0;0;0;0
3961;F;41;94;0.000000;1720.904286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;12;0;0;0;0
3962;M;41;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;24.987143;2;3;0;0;0;0
3963;F;67;94;0.074286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3964;M;36;94;0.080000;0.000000;0.000000;0.000000;0.000000;0.000000;10.731429;0.000000;0.000000;7.071429;1;0;0;0;0;0
3965;F;38;94;6.490000;0.000000;0.000000;0.000000;0.000000;123.925714;0.000000;9467.622857;0.000000;3.567143;5;0;0;0;0;0
3966;M;73;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.017143;0;0;0;0;0;0
3967;M;41;94;9.282857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3968;F;26;94;22.890000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;8;0;0;0;0;1
3969;F;67;94;0.000000;0.000000;0.000000;0.000000;658.911429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3970;M;80;94;208.432857;136.508571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3971;M;43;94;85.371429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3972;F;37;94;997.212857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3973;M;36;94;5.362857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;562.854286;4;0;0;0;0;0
3974;M;56;94;252.512857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;244.681429;0.000000;1;0;0;0;0;0
3975;M;46;94;22435.692857;0.000000;0.000000;0.000000;368.441429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3976;F;46;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1516.180000;4;0;0;0;0;1
3977;M;51;94;44.731429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3978;M;62;94;573.228571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3979;M;50;94;10204.387143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3980;M;38;94;0.000000;92.954286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3981;M;45;94;0.630000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1513.991429;0;0;0;0;0;0
3982;M;50;94;23.817143;0.000000;0.000000;0.000000;0.000000;13.280000;0.000000;0.000000;0.000000;682.025714;2;0;0;0;1;1
3983;M;46;94;25.537143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3984;M;48;94;0.000000;2294.165714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.160000;0;0;0;0;0;0
3985;M;49;94;6.082857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3986;F;39;94;4.840000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
3987;M;39;94;229.621429;0.000000;0.000000;2417.800000;0.000000;318.991429;0.000000;0.000000;4600.922857;0.000000;8;11;0;0;0;0
3988;M;62;94;745.222857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5;3;0;0;3;0
3989;M;47;94;208.450000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;3;0;0;0;0
3990;M;46;94;27.797143;120.997143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20215.944286;7063.580000;1;19;0;3;2;1
3991;M;47;94;0.000000;0.000000;0.000000;0.000000;15762.618571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3992;F;45;94;9.731429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
3993;M;51;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.708571;0;0;0;0;0;0
3994;M;53;94;3286.862857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.097143;10;0;0;0;0;0
3995;M;40;94;0.644286;0.000000;0.000000;0.000000;59.425714;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
3996;M;55;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18.788571;0.000000;0.000000;5039.030000;0;0;0;0;0;0
3997;M;35;94;261.533333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5930.096667;2;0;0;0;0;0
3998;M;68;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.160000;0;0;0;0;0;0
3999;F;56;94;13.960000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1897.662857;2;0;0;0;0;0
4000;M;49;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4405.135714;0;28;0;0;0;0
4001;M;52;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.731429;0.000000;0.000000;1251.668571;5;0;0;0;0;0
4002;M;60;94;787.927143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7;0;0;0;0;0
4003;M;58;94;0.000000;214.167143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;583.761429;8;9;0;0;0;0
4004;M;69;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;287.948571;8;0;0;0;4;0
4005;M;70;94;146.514286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4006;M;53;94;2502.815714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;8;0;0;0;7;0
4007;M;35;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.228571;0;0;0;0;0;0
4008;M;57;94;43.865714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;0;0;0;0;0
4009;M;46;94;0.000000;165.484286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4010;M;44;94;892.531429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4011;M;51;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1724.574286;2;0;0;0;0;0
4012;M;36;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;1
4013;M;29;94;1145.167143;1268.310000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
4014;M;44;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.611429;0;0;0;0;0;0
4015;M;55;94;586.704286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7406.230000;12;5;0;0;0;1
4016;M;60;94;28499.707143;183.551429;0.000000;0.000000;3965.135714;0.000000;0.000000;0.000000;0.000000;0.000000;12;0;0;0;0;0
4017;M;70;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.057143;0;0;0;0;0;0
4018;F;38;94;0.020000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4019;F;47;94;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;792.462857;4;0;0;0;0;0
4020;M;49;93;2.445000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;249.310000;1;0;0;0;0;0
4021;M;52;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1759.050000;8;4;0;0;0;1
4022;M;65;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.125714;0;0;0;0;0;0
4023;M;51;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.182857;0;0;0;0;0;0
4024;M;66;93;233.154286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4025;M;66;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1346.915714;3;0;0;0;0;0
4026;M;51;93;4349.288571;18.015714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4956.000000;3;41;0;0;3;1
4027;F;75;93;0.000000;0.000000;0.000000;0.000000;119.495714;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4028;M;51;93;20.135714;42.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9823.021429;4;2;0;0;0;0
4029;M;51;93;0.000000;510.528571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;10;0;0;0;0
4030;M;40;93;6481.080000;0.000000;34733.332857;1250.110000;210.545714;0.000000;0.000000;0.000000;0.000000;0.000000;6;7;0;0;0;0
4031;M;70;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;907.657143;1;0;0;0;0;0
4032;F;60;93;2203.237143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;26;21;0;0;0;0
4033;M;39;93;4.492000;48.908000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5171.080000;5;10;3;0;4;0
4034;M;42;93;2154.120000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4035;M;44;93;33.330000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
4036;F;56;93;580.987143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;2;0;0;0;0
4037;M;58;93;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6256.365714;2;4;0;0;0;0
4038;F;44;93;0.000000;0.000000;0.000000;0.000000;1822.612857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
4039;F;65;93;8.471429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2116.184286;0;0;0;0;0;0
